tweet_no	tweet_id
711	1367885268741685248
712	1366917687822094338
713	1366435057343352833
714	1370081794666557444
715	1368622542915858434
716	1367271180160405507
717	1363386810060050433
718	1370692800497467393
719	1370443379113402378
720	1369880028599644162
721	1368941922018942977
722	1368397996191346690
723	1369988661815689218
724	1369247283091566599
725	1363534236330917889
726	1352347770758320129
727	1370842636089765897
728	1369425741423722506
729	1367982412332900352
730	1370481800678547457
731	1365226137681600512
732	1362414673954562052
733	1369505309438394376
734	1366743593650688002
735	1369037738880741379
736	1367859951893381129
737	1367574018451210240
738	1366864062433423365
739	1365683864602087435
740	1370587673639981059
741	1365618698388660227
742	1363640208504332291
743	1371061216131567618
744	1370833557938184195
745	1370447761875869702
746	1369091497619042307
747	1368565129583935489
748	1353183744291528704
749	1370142489764528128
750	1369577517435269122
751	1367999546903650304
752	1366169316115296256
753	1365039860700958720
754	1354009455378182144
755	1353413994241904641
756	1370496908574199809
757	1350271062467092480
758	1370275496982941696
759	1369505827774734336
760	1367133935474515971
761	1370638706143551488
762	1370567792261394432
763	1369746723531264004
764	1367295358154403840
765	1364978735116599299
766	1370431705824301059
767	1368902758770806788
768	1368387967631249409
769	1367030990426828802
770	1364332661859373060
771	1371029289458565120
772	1370617552079044608
773	1369332679968231428
774	1370587787142004737
775	1367838067537702921
776	1347155635016769536
777	1368961124238983170
778	1368451515158003713
779	1359822259364462592
780	1369591237234278406
781	1368642107704020996
782	1367733010980892673
783	1365833615452614656
784	1371090721122435076
785	1370755808477253634
786	1368473792985505801
787	1354817763336810505
788	1370528224124547076
789	1369665027641327616
790	1369647151794556929
791	1369328381112836101
792	1368617835736498176
793	1368136869972561922
794	1366927971102191618
795	1366391337239650304
796	1361773597963005959
797	1370011777799499777
798	1369662353302753282
799	1368939079400886279
800	1368720969175461888
801	1368167688128901127
802	1357083474625257478
803	1370208988604854272
804	1369819438170726400
805	1367207940717912064
806	1370200438880997376
807	1369875983860297730
808	1369357340881870851
809	1369303784950804480
810	1368691132180336647
811	1368215862675709955
812	1367844083281108992
813	1367834808353656832
814	1367479702093516801
815	1359171800656142346
816	1357388201388875777
817	1370887478027169793
818	1369839031253688322
819	1367612647563288578
820	1367584469348147200
821	1367487087092649994
822	1366425939966590981
823	1348932735289606153
824	1370450657275215873
825	1369081003755573248
826	1368362448915402753
827	1364949979308113922
828	1369996972334190592
829	1368160194572787712
830	1368072067065606154
831	1361076515912503298
832	1370322440086298625
833	1370011637034418176
834	1369663698021810181
835	1369640987811844103
836	1369070695368515585
837	1368202666879422465
838	1367474500560969729
839	1366968641103667202
840	1364637719754850306
841	1370540361525891072
842	1370387358722490370
843	1370138417678458885
844	1370133415845101568
845	1369363349746688008
846	1368580233864114184
847	1368234967742955522
848	1367208427903021056
849	1370041269490225152
850	1369725977899769860
851	1367979849479036928
852	1367916689023721473
853	1366548796549656576
854	1352724468007727104
855	1370457500672200704
856	1370157384824328194
857	1369641693126029314
858	1368561522025263115
859	1366894876927827968
860	1370183744145985537
861	1370082788825829376
862	1369591376187449350
863	1367841881707675650
864	1367214107619971078
865	1366802853826682885
866	1366511084325199875
867	1369988981270585349
868	1369014312136761348
869	1368614925233364992
870	1368397582872043520
871	1367822261558910978
872	1369769401310908420
873	1369001013840027648
874	1367848041261187077
875	1366309036375699463
876	1366075801951752192
877	1370417533384294411
878	1370393398239240192
879	1369956790360768513
880	1368874576151777280
881	1368602815862542343
882	1367863320909389830
883	1367281553651478532
884	1370706952037265412
885	1370322823281999873
886	1369718019790954504
887	1367919128338591744
888	1354820969802604554
889	1370403753959030791
890	1370192639010738180
891	1369572557658095621
892	1368546922651410433
893	1368507467047571460
894	1368432601891934210
895	1367907321649668096
896	1367555704815501319
897	1367454131636604943
898	1367249708729597953
899	1370448903737384961
900	1370376795506286592
901	1370014713887723520
902	1369584844854984704
903	1369481347463401474
904	1369386668864790535
905	1369124315363475456
906	1368841561933549568
907	1367826668564459521
908	1361697981087457284
909	1369770839877574668
910	1369537957510676482
911	1369268443149705223
912	1369032401184296963
913	1368583803371991045
914	1368227404246904835
915	1366399588375142401
916	1371092000959791104
917	1370736907060092929
918	1370422466363977737
919	1370414677252050945
920	1370348460982034436
921	1368909462183022595
922	1368542133381079040
